Country/Region,Date,Confirmed Cases,Days,Log Confirmed Cases
Spain,2020-03-30,87956,69,11.384591968418661
Spain,2020-03-31,95923,70,11.471301065275696
Spain,2020-04-01,104118,71,11.553280150318558
Spain,2020-04-02,112065,72,11.62683433907801
Spain,2020-04-03,119199,73,11.688549644316451
Spain,2020-04-04,126168,74,11.745369631167394
Spain,2020-04-05,131646,75,11.787871780870004
Spain,2020-04-06,136675,76,11.8253611237632
Spain,2020-04-07,141942,77,11.863173802440462
Spain,2020-04-08,148220,78,11.90645293550535
Spain,2020-04-09,153222,79,11.939643129111845
Spain,2020-04-10,158273,80,11.972076669098087
Spain,2020-04-11,163027,81,12.001671110243198
Spain,2020-04-12,166831,82,12.024736602957512
Spain,2020-04-13,170099,83,12.044135899471904
Spain,2020-04-14,172541,84,12.05839016837128
Spain,2020-04-15,177644,85,12.087536826603548
Spain,2020-04-16,184948,86,12.12782998346869
Spain,2020-04-17,190839,87,12.159185419624698
Spain,2020-04-18,191726,88,12.163822548423344
Spain,2020-04-19,198674,89,12.199420569449796
Spain,2020-04-20,200210,90,12.207122094665745
Spain,2020-04-21,204178,91,12.226747441396357
Spain,2020-04-22,208389,92,12.247161804358866
Spain,2020-04-23,213024,93,12.26916011440043
Spain,2020-04-24,202990,94,12.220911995726814
Spain,2020-04-25,205905,95,12.23517017635387
Spain,2020-04-26,207634,96,12.243532193357222
Spain,2020-04-27,209465,97,12.25231193994837
Spain,2020-04-28,210773,98,12.258537003954492
Spain,2020-04-29,212917,99,12.268657697388447
Spain,2020-04-30,213435,100,12.271087615647902
Spain,2020-05-01,215216,101,12.279397453948363
Spain,2020-05-02,216582,102,12.28572450760275
Spain,2020-05-03,217466,103,12.289797795452262
Spain,2020-05-04,218011,104,12.292300799213825
Spain,2020-05-05,219329,105,12.29832816460527
Spain,2020-05-06,220325,106,12.30285900796786
Spain,2020-05-07,221447,107,12.307938562183493
Spain,2020-05-08,222857,108,12.31428558914456
Spain,2020-05-09,223578,109,12.31751562544036
Spain,2020-05-10,224350,110,12.320962611404129
Spain,2020-05-11,227436,111,12.3346241591143
Turkey,2020-01-22,0,1,-inf
Turkey,2020-01-23,0,2,-inf
Turkey,2020-01-24,0,3,-inf
Turkey,2020-01-25,0,4,-inf
Turkey,2020-01-26,0,5,-inf
Turkey,2020-01-27,0,6,-inf
Turkey,2020-01-28,0,7,-inf
Turkey,2020-01-29,0,8,-inf
Turkey,2020-01-30,0,9,-inf
Turkey,2020-01-31,0,10,-inf
Turkey,2020-02-01,0,11,-inf
Turkey,2020-02-02,0,12,-inf
Turkey,2020-02-03,0,13,-inf
Turkey,2020-02-04,0,14,-inf
Turkey,2020-02-05,0,15,-inf
Turkey,2020-02-06,0,16,-inf
Turkey,2020-02-07,0,17,-inf
Turkey,2020-02-08,0,18,-inf
Turkey,2020-02-09,0,19,-inf
Turkey,2020-02-10,0,20,-inf
Turkey,2020-02-11,0,21,-inf
Turkey,2020-02-12,0,22,-inf
Turkey,2020-02-13,0,23,-inf
Turkey,2020-02-14,0,24,-inf
Turkey,2020-02-15,0,25,-inf
Turkey,2020-02-16,0,26,-inf
Turkey,2020-02-17,0,27,-inf
Turkey,2020-02-18,0,28,-inf
Turkey,2020-02-19,0,29,-inf
Turkey,2020-02-20,0,30,-inf
Turkey,2020-02-21,0,31,-inf
Turkey,2020-02-22,0,32,-inf
Turkey,2020-02-23,0,33,-inf
Turkey,2020-02-24,0,34,-inf
Turkey,2020-02-25,0,35,-inf
Turkey,2020-02-26,0,36,-inf
Turkey,2020-02-27,0,37,-inf
Turkey,2020-02-28,0,38,-inf
Turkey,2020-02-29,0,39,-inf
Turkey,2020-03-01,0,40,-inf
Turkey,2020-03-02,0,41,-inf
Turkey,2020-03-03,0,42,-inf
Turkey,2020-03-04,0,43,-inf
Turkey,2020-03-05,0,44,-inf
Turkey,2020-03-06,0,45,-inf
Turkey,2020-03-07,0,46,-inf
Turkey,2020-03-08,0,47,-inf
Turkey,2020-03-09,0,48,-inf
Turkey,2020-03-10,0,49,-inf
Turkey,2020-03-11,1,50,0.0
Turkey,2020-03-12,1,51,0.0
Turkey,2020-03-13,5,52,1.6094379124341003
Turkey,2020-03-14,5,53,1.6094379124341003
Turkey,2020-03-15,6,54,1.791759469228055
Turkey,2020-03-16,18,55,2.8903717578961645
Turkey,2020-03-17,47,56,3.8501476017100584
Turkey,2020-03-18,98,57,4.584967478670572
Turkey,2020-03-19,192,58,5.2574953720277815
Turkey,2020-03-20,359,59,5.883322388488279
Turkey,2020-03-21,670,60,6.507277712385012
Turkey,2020-03-22,1236,61,7.119635638017636
Turkey,2020-03-23,1529,62,7.332369205929062
Turkey,2020-03-24,1872,63,7.534762657037537
Turkey,2020-03-25,2433,64,7.796880342783522
Turkey,2020-03-26,3629,65,8.19671240721307
Turkey,2020-03-27,5698,66,8.647870515057853
Turkey,2020-03-28,7402,67,8.909505512946101
Turkey,2020-03-29,9217,68,9.128804883993665
Turkey,2020-03-30,10827,69,9.289798293310898
Turkey,2020-03-31,13531,70,9.512738628263644
Turkey,2020-04-01,15679,71,9.66007751636045
Turkey,2020-04-02,18135,72,9.805599051717003
Turkey,2020-04-03,20921,73,9.948508718183648
Turkey,2020-04-04,23934,74,10.083055321133461
Turkey,2020-04-05,27069,75,10.20614444066261
Turkey,2020-04-06,30217,76,10.316159958893644
Turkey,2020-04-07,34109,77,10.437316558067081
Turkey,2020-04-08,38226,78,10.551271191344544
Turkey,2020-04-09,42282,79,10.652116742555078
Turkey,2020-04-10,47029,80,10.75851971168943
Turkey,2020-04-11,52167,81,10.862205390050178
Turkey,2020-04-12,56956,82,10.950034318900885
Turkey,2020-04-13,61049,83,11.019432099388316
Turkey,2020-04-14,65111,84,11.083848784736833
Turkey,2020-04-15,69392,85,11.147526866075147
Turkey,2020-04-16,74193,86,11.214425085082569
Turkey,2020-04-17,78546,87,11.271439719408153
Turkey,2020-04-18,82329,88,11.318478693977967
Turkey,2020-04-19,86306,89,11.365654399567868
Turkey,2020-04-20,90980,90,11.418394981123996
Turkey,2020-04-21,95591,91,11.467833952348418
Turkey,2020-04-22,98674,92,11.499576766200496
Turkey,2020-04-23,101790,93,11.530667146446385
Turkey,2020-04-24,104912,94,11.5608771825034
Turkey,2020-04-25,107773,95,11.58778244226384
Turkey,2020-04-26,110130,96,11.60941676515899
Turkey,2020-04-27,112261,97,11.628581796348907
Turkey,2020-04-28,114653,98,11.649665454537693
Turkey,2020-04-29,117589,99,11.674950772656802
Turkey,2020-04-30,120204,100,11.696945578399765
Turkey,2020-05-01,122392,101,11.714984287447216
Turkey,2020-05-02,124375,102,11.731056474460894
Turkey,2020-05-03,126045,103,11.744394265030428
Turkey,2020-05-04,127659,104,11.757117925472146
Turkey,2020-05-05,129491,105,11.77136665963713
Turkey,2020-05-06,131744,106,11.788615924569632
Turkey,2020-05-07,133721,107,11.803510818818966
Turkey,2020-05-08,135569,108,11.817236014783045
Turkey,2020-05-09,137115,109,11.828575268756028
Turkey,2020-05-10,138657,110,11.839758536606867
Turkey,2020-05-11,139771,111,11.847760648064504
United States of America,2020-01-22,1,1,0.0
United States of America,2020-01-23,1,2,0.0
United States of America,2020-01-24,2,3,0.6931471805599453
United States of America,2020-01-25,2,4,0.6931471805599453
United States of America,2020-01-26,5,5,1.6094379124341003
United States of America,2020-01-27,5,6,1.6094379124341003
United States of America,2020-01-28,5,7,1.6094379124341003
United States of America,2020-01-29,5,8,1.6094379124341003
United States of America,2020-01-30,5,9,1.6094379124341003
United States of America,2020-01-31,7,10,1.9459101490553132
United States of America,2020-02-01,8,11,2.0794415416798357
United States of America,2020-02-02,8,12,2.0794415416798357
United States of America,2020-02-03,11,13,2.3978952727983707
United States of America,2020-02-04,11,14,2.3978952727983707
United States of America,2020-02-05,11,15,2.3978952727983707
United States of America,2020-02-06,11,16,2.3978952727983707
United States of America,2020-02-07,11,17,2.3978952727983707
United States of America,2020-02-08,11,18,2.3978952727983707
United States of America,2020-02-09,11,19,2.3978952727983707
United States of America,2020-02-10,11,20,2.3978952727983707
United States of America,2020-02-11,12,21,2.4849066497880004
United States of America,2020-02-12,12,22,2.4849066497880004
United States of America,2020-02-13,13,23,2.5649493574615367
United States of America,2020-02-14,13,24,2.5649493574615367
United States of America,2020-02-15,13,25,2.5649493574615367
United States of America,2020-02-16,13,26,2.5649493574615367
United States of America,2020-02-17,13,27,2.5649493574615367
United States of America,2020-02-18,13,28,2.5649493574615367
United States of America,2020-02-19,13,29,2.5649493574615367
United States of America,2020-02-20,13,30,2.5649493574615367
United States of America,2020-02-21,15,31,2.70805020110221
United States of America,2020-02-22,15,32,2.70805020110221
United States of America,2020-02-23,15,33,2.70805020110221
United States of America,2020-02-24,51,34,3.9318256327243257
United States of America,2020-02-25,51,35,3.9318256327243257
United States of America,2020-02-26,57,36,4.04305126783455
United States of America,2020-02-27,58,37,4.060443010546419
United States of America,2020-02-28,60,38,4.0943445622221
United States of America,2020-02-29,68,39,4.219507705176107
United States of America,2020-03-01,74,40,4.30406509320417
United States of America,2020-03-02,98,41,4.584967478670572
United States of America,2020-03-03,118,42,4.770684624465665
United States of America,2020-03-04,149,43,5.003946305945459
United States of America,2020-03-05,217,44,5.37989735354046
United States of America,2020-03-06,262,45,5.568344503761097
United States of America,2020-03-07,402,46,5.996452088619021
United States of America,2020-03-08,518,47,6.249975242259483
United States of America,2020-03-09,583,48,6.368187186350492
United States of America,2020-03-10,959,49,6.8658910748834385
United States of America,2020-03-11,1281,50,7.155396301896734
United States of America,2020-03-12,1663,51,7.416378479192928
United States of America,2020-03-13,2179,52,7.68662133494462
United States of America,2020-03-14,2727,53,7.910957382845589
United States of America,2020-03-15,3499,54,8.160232492367689
United States of America,2020-03-16,4632,55,8.440744019252831
United States of America,2020-03-17,6421,56,8.76732914779405
United States of America,2020-03-18,7783,57,8.959697146959389
United States of America,2020-03-19,13747,58,9.52857589747142
United States of America,2020-03-20,19273,59,9.866460431699052
United States of America,2020-03-21,25600,60,10.150347630467653
United States of America,2020-03-22,33276,61,10.412591695403778
United States of America,2020-03-23,43843,62,10.68837034993756
United States of America,2020-03-24,53736,63,10.8918384469467
United States of America,2020-03-25,65778,64,11.094040714902595
United States of America,2020-03-26,83836,65,11.33661778849305
United States of America,2020-03-27,101657,66,11.529359680433648
United States of America,2020-03-28,121465,67,11.707381434420183
United States of America,2020-03-29,140909,68,11.85586957093556
United States of America,2020-03-30,161831,69,11.994307859815821
United States of America,2020-03-31,188172,70,12.145111717169032
United States of America,2020-04-01,213242,71,12.270182949996071
United States of America,2020-04-02,243622,72,12.40337312272686
United States of America,2020-04-03,275367,73,12.525860032388957
United States of America,2020-04-04,308650,74,12.639963227822042
United States of America,2020-04-05,336802,75,12.727250499574957
United States of America,2020-04-06,366317,76,12.811254357736402
United States of America,2020-04-07,397121,77,12.891996299125749
United States of America,2020-04-08,428654,78,12.968405345685898
United States of America,2020-04-09,462780,79,13.0450070581561
United States of America,2020-04-10,496535,80,13.115409253436997
United States of America,2020-04-11,526396,81,13.17380906018018
United States of America,2020-04-12,555313,82,13.227287197724625
United States of America,2020-04-13,580619,83,13.271850054804705
United States of America,2020-04-14,607670,84,13.317387250441167
United States of America,2020-04-15,636350,85,13.363504005420193
United States of America,2020-04-16,667592,86,13.411432487474531
United States of America,2020-04-17,699706,87,13.458415525800838
United States of America,2020-04-18,732197,88,13.503804882418688
United States of America,2020-04-19,758809,89,13.53950537780555
United States of America,2020-04-20,784326,90,13.572580029231425
United States of America,2020-04-21,811865,91,13.607089349164093
United States of America,2020-04-22,840351,92,13.64157494068437
United States of America,2020-04-23,869170,93,13.675294012272685
United States of America,2020-04-24,905358,94,13.716085724571377
United States of America,2020-04-25,938154,95,13.751669393616925
United States of America,2020-04-26,965785,96,13.780696521135097
United States of America,2020-04-27,988197,97,13.80363734956647
United States of America,2020-04-28,1012582,98,13.828014062337829
United States of America,2020-04-29,1039909,99,13.854643767289208
United States of America,2020-04-30,1069424,100,13.882630743736057
United States of America,2020-05-01,1103461,101,13.913962161961042
United States of America,2020-05-02,1132539,102,13.939972572832476
United States of America,2020-05-03,1158040,103,13.96223947883284
United States of America,2020-05-04,1180375,104,13.98134274256537
United States of America,2020-05-05,1204351,105,14.001451390604005
United States of America,2020-05-06,1229331,106,14.021980676940988
United States of America,2020-05-07,1257023,107,14.044256784938797
United States of America,2020-05-08,1283929,108,14.06543546575301
United States of America,2020-05-09,1309550,109,14.085194124713379
United States of America,2020-05-10,1329260,110,14.100132954377594
United States of America,2020-05-11,1347881,111,14.114044287625825
United Kingdom,2020-01-22,0,1,-inf
United Kingdom,2020-01-23,0,2,-inf
United Kingdom,2020-01-24,0,3,-inf
United Kingdom,2020-01-25,0,4,-inf
United Kingdom,2020-01-26,0,5,-inf
United Kingdom,2020-01-27,0,6,-inf
United Kingdom,2020-01-28,0,7,-inf
United Kingdom,2020-01-29,0,8,-inf
United Kingdom,2020-01-30,0,9,-inf
United Kingdom,2020-01-31,2,10,0.6931471805599453
United Kingdom,2020-02-01,2,11,0.6931471805599453
United Kingdom,2020-02-02,2,12,0.6931471805599453
United Kingdom,2020-02-03,2,13,0.6931471805599453
United Kingdom,2020-02-04,2,14,0.6931471805599453
United Kingdom,2020-02-05,2,15,0.6931471805599453
United Kingdom,2020-02-06,2,16,0.6931471805599453
United Kingdom,2020-02-07,3,17,1.0986122886681098
United Kingdom,2020-02-08,3,18,1.0986122886681098
United Kingdom,2020-02-09,3,19,1.0986122886681098
United Kingdom,2020-02-10,8,20,2.0794415416798357
United Kingdom,2020-02-11,8,21,2.0794415416798357
United Kingdom,2020-02-12,9,22,2.1972245773362196
United Kingdom,2020-02-13,9,23,2.1972245773362196
United Kingdom,2020-02-14,9,24,2.1972245773362196
United Kingdom,2020-02-15,9,25,2.1972245773362196
United Kingdom,2020-02-16,9,26,2.1972245773362196
United Kingdom,2020-02-17,9,27,2.1972245773362196
United Kingdom,2020-02-18,9,28,2.1972245773362196
United Kingdom,2020-02-19,9,29,2.1972245773362196
United Kingdom,2020-02-20,9,30,2.1972245773362196
United Kingdom,2020-02-21,9,31,2.1972245773362196
United Kingdom,2020-02-22,9,32,2.1972245773362196
United Kingdom,2020-02-23,9,33,2.1972245773362196
United Kingdom,2020-02-24,13,34,2.5649493574615367
United Kingdom,2020-02-25,13,35,2.5649493574615367
United Kingdom,2020-02-26,13,36,2.5649493574615367
United Kingdom,2020-02-27,15,37,2.70805020110221
United Kingdom,2020-02-28,20,38,2.995732273553991
United Kingdom,2020-02-29,23,39,3.1354942159291497
United Kingdom,2020-03-01,36,40,3.58351893845611
United Kingdom,2020-03-02,40,41,3.6888794541139363
United Kingdom,2020-03-03,51,42,3.9318256327243257
United Kingdom,2020-03-04,86,43,4.454347296253507
United Kingdom,2020-03-05,116,44,4.7535901911063645
United Kingdom,2020-03-06,164,45,5.099866427824199
United Kingdom,2020-03-07,207,46,5.332718793265369
United Kingdom,2020-03-08,274,47,5.6131281063880705
United Kingdom,2020-03-09,322,48,5.7745515455444085
United Kingdom,2020-03-10,384,49,5.950642552587727
United Kingdom,2020-03-11,459,50,6.129050210060545
United Kingdom,2020-03-12,459,51,6.129050210060545
United Kingdom,2020-03-13,802,52,6.687108607866515
United Kingdom,2020-03-14,1144,53,7.042286171939743
United Kingdom,2020-03-15,1145,54,7.0431599159883405
United Kingdom,2020-03-16,1551,55,7.346655163176539
United Kingdom,2020-03-17,1960,56,7.580699752224563
United Kingdom,2020-03-18,2642,57,7.879291485082271
United Kingdom,2020-03-19,2716,58,7.906915488678587
United Kingdom,2020-03-20,4014,59,8.297543529356284
United Kingdom,2020-03-21,5067,60,8.53050420547591
United Kingdom,2020-03-22,5745,61,8.656085190282855
United Kingdom,2020-03-23,6726,62,8.813735892300215
United Kingdom,2020-03-24,8164,63,9.007489523929735
United Kingdom,2020-03-25,9640,64,9.17367638760459
United Kingdom,2020-03-26,11812,65,9.376871242863814
United Kingdom,2020-03-27,14745,66,9.598659321249377
United Kingdom,2020-03-28,17312,67,9.759155181646207
United Kingdom,2020-03-29,19780,68,9.892426605176704
United Kingdom,2020-03-30,22453,69,10.019179514532201
United Kingdom,2020-03-31,25481,70,10.145688355383795
United Kingdom,2020-04-01,29865,71,10.304442505166406
United Kingdom,2020-04-02,34173,72,10.439191137568022
United Kingdom,2020-04-03,38689,73,10.563310600888576
United Kingdom,2020-04-04,42477,74,10.65671803195308
United Kingdom,2020-04-05,48436,75,10.787998617874257
United Kingdom,2020-04-06,52279,76,10.864350039781693
United Kingdom,2020-04-07,55949,77,10.932195840479363
United Kingdom,2020-04-08,61474,78,11.026369600176976
United Kingdom,2020-04-09,65872,79,11.095468744009686
United Kingdom,2020-04-10,74605,80,11.219962808074522
United Kingdom,2020-04-11,79874,81,11.28820567203965
United Kingdom,2020-04-12,85206,82,11.352827132873069
United Kingdom,2020-04-13,89570,83,11.402775721469242
United Kingdom,2020-04-14,94845,84,11.459999259160822
United Kingdom,2020-04-15,99483,85,11.507742054278074
United Kingdom,2020-04-16,104145,86,11.553539437855484
United Kingdom,2020-04-17,109769,87,11.606133436682683
United Kingdom,2020-04-18,115314,88,11.65541412126246
United Kingdom,2020-04-19,121172,89,11.704966302825094
United Kingdom,2020-04-20,125856,90,11.742893675231537
United Kingdom,2020-04-21,130172,91,11.776611931865789
United Kingdom,2020-04-22,134638,92,11.81034497432774
United Kingdom,2020-04-23,139246,93,11.843997432062768
United Kingdom,2020-04-24,144640,94,11.882003175626004
United Kingdom,2020-04-25,149569,95,11.915513103798302
United Kingdom,2020-04-26,154037,96,11.944948112278277
United Kingdom,2020-04-27,158348,97,11.972550421637576
United Kingdom,2020-04-28,162350,98,11.997509777530992
United Kingdom,2020-04-29,166441,99,12.022396171249941
United Kingdom,2020-04-30,172481,100,12.058042364459617
United Kingdom,2020-05-01,178685,101,12.093379758060882
United Kingdom,2020-05-02,183500,102,12.119969946476761
United Kingdom,2020-05-03,187842,103,12.143356462924642
United Kingdom,2020-05-04,191832,104,12.164375267973965
United Kingdom,2020-05-05,196243,105,12.1871089662187
United Kingdom,2020-05-06,202359,106,12.217798626705582
United Kingdom,2020-05-07,207977,107,12.245182775646299
United Kingdom,2020-05-08,212629,108,12.267304141984468
United Kingdom,2020-05-09,216525,109,12.285461293199246
United Kingdom,2020-05-10,220449,110,12.303421654599791
United Kingdom,2020-05-11,224332,111,12.320882376404688
