Country/Region,Date,Confirmed Cases,Days,Log Confirmed Cases,Lag Days
Belgium,2020-02-14,1,24,0.0,1
Belgium,2020-02-15,1,25,0.0,2
Belgium,2020-02-16,1,26,0.0,3
Belgium,2020-02-17,1,27,0.0,4
Belgium,2020-02-18,1,28,0.0,5
Belgium,2020-02-19,1,29,0.0,6
Belgium,2020-02-20,1,30,0.0,7
Belgium,2020-02-21,1,31,0.0,8
Belgium,2020-02-22,1,32,0.0,9
Belgium,2020-02-23,1,33,0.0,10
Belgium,2020-02-24,1,34,0.0,11
Belgium,2020-02-25,1,35,0.0,12
Belgium,2020-02-26,1,36,0.0,13
Belgium,2020-02-27,1,37,0.0,14
Belgium,2020-02-28,1,38,0.0,15
Belgium,2020-02-29,1,39,0.0,16
Belgium,2020-03-01,2,40,0.6931471805599453,17
Belgium,2020-03-02,8,41,2.0794415416798357,18
Belgium,2020-03-03,13,42,2.5649493574615367,19
Belgium,2020-03-04,23,43,3.1354942159291497,20
Belgium,2020-03-05,50,44,3.912023005428146,21
Belgium,2020-03-06,109,45,4.6913478822291435,22
Belgium,2020-03-07,169,46,5.1298987149230735,23
Belgium,2020-03-08,200,47,5.298317366548036,24
Belgium,2020-03-09,239,48,5.476463551931511,25
Belgium,2020-03-10,267,49,5.58724865840025,26
Belgium,2020-03-11,314,50,5.749392985908253,27
Belgium,2020-03-12,314,51,5.749392985908253,28
Belgium,2020-03-13,559,52,6.326149473155099,29
Belgium,2020-03-14,689,53,6.535241271013659,30
Belgium,2020-03-15,886,54,6.786716950605081,31
Belgium,2020-03-16,1058,55,6.964135612418245,32
Belgium,2020-03-17,1243,56,7.1252830915107115,33
Belgium,2020-03-18,1486,57,7.303843225277705,34
Belgium,2020-03-19,1795,58,7.492760300922379,35
Belgium,2020-03-20,2257,59,7.721791776817535,36
Belgium,2020-03-21,2815,60,7.942717540573791,37
Belgium,2020-03-22,3401,61,8.131824785007195,38
Belgium,2020-03-23,3743,62,8.22764270790443,39
Belgium,2020-03-24,4269,63,8.359134886757962,40
Belgium,2020-03-25,4937,64,8.504513138258863,41
Belgium,2020-03-26,6235,65,8.737933858114136,42
Belgium,2020-03-27,7284,66,8.8934354408475,43
Belgium,2020-03-28,9134,67,9.119758993744945,44
Belgium,2020-03-29,10836,68,9.290629203204986,45
Belgium,2020-03-30,11899,69,9.384209641955154,46
Belgium,2020-03-31,12775,70,9.455245415071905,47
Belgium,2020-04-01,13964,71,9.544237868224927,48
Belgium,2020-04-02,15348,72,9.638740451366843,49
Belgium,2020-04-03,16770,73,9.727346854817254,50
Belgium,2020-04-04,18431,74,9.821789308551622,51
Belgium,2020-04-05,19691,75,9.88791695754517,52
Belgium,2020-04-06,20814,76,9.943381116197804,53
Belgium,2020-04-07,22194,77,10.00757726106051,54
Belgium,2020-04-08,23403,78,10.060619498256424,55
Belgium,2020-04-09,24983,79,10.125950872545474,56
Belgium,2020-04-10,26667,80,10.191182124909785,57
Belgium,2020-04-11,28018,81,10.24060243975606,58
Belgium,2020-04-12,29647,82,10.297116218868338,59
Belgium,2020-04-13,30589,83,10.3283957461889,60
Belgium,2020-04-14,31119,84,10.345573844099938,61
Belgium,2020-04-15,33573,85,10.421477451486137,62
Belgium,2020-04-16,34809,86,10.457631253015656,63
Belgium,2020-04-17,36138,87,10.495100222271777,64
Belgium,2020-04-18,37183,88,10.523606946562516,65
Belgium,2020-04-19,38496,89,10.558309618774405,66
Belgium,2020-04-20,39983,90,10.596209642757977,67
Belgium,2020-04-21,40956,91,10.620253598694708,68
Belgium,2020-04-22,41889,92,10.642778541610305,69
Belgium,2020-04-23,42797,93,10.664223285655282,70
Belgium,2020-04-24,44293,94,10.698581930003753,71
Belgium,2020-04-25,45325,95,10.721614035623052,72
Belgium,2020-04-26,46134,96,10.739305484260235,73
Belgium,2020-04-27,46687,97,10.75122103231314,74
Belgium,2020-04-28,47334,98,10.764984132323145,75
Belgium,2020-04-29,47859,99,10.776014466969107,76
Belgium,2020-04-30,48519,100,10.789710752787888,77
Belgium,2020-05-01,49032,101,10.800228425165567,78
Belgium,2020-05-02,49517,102,10.810071323940141,79
Belgium,2020-05-03,49906,103,10.817896514992265,80
Belgium,2020-05-04,50267,104,10.825104077165632,81
Belgium,2020-05-05,50509,105,10.829906817206323,82
Belgium,2020-05-06,50781,106,10.835277547857206,83
Belgium,2020-05-07,51420,107,10.84778248081988,84
Belgium,2020-05-08,52011,108,10.859210513653997,85
Belgium,2020-05-09,52596,109,10.87039535020681,86
Belgium,2020-05-10,53081,110,10.879574327756249,87
Belgium,2020-05-11,53449,111,10.886483207204273,88
Brazil,2020-03-07,13,46,2.5649493574615367,1
Brazil,2020-03-08,20,47,2.995732273553991,2
Brazil,2020-03-09,25,48,3.2188758248682006,3
Brazil,2020-03-10,31,49,3.4339872044851463,4
Brazil,2020-03-11,38,50,3.6375861597263857,5
Brazil,2020-03-12,52,51,3.9512437185814275,6
Brazil,2020-03-13,151,52,5.017279836814924,7
Brazil,2020-03-14,151,53,5.017279836814924,8
Brazil,2020-03-15,162,54,5.087596335232384,9
Brazil,2020-03-16,200,55,5.298317366548036,10
Brazil,2020-03-17,321,56,5.771441123130016,11
Brazil,2020-03-18,372,57,5.918893854273146,12
Brazil,2020-03-19,621,58,6.431331081933479,13
Brazil,2020-03-20,793,59,6.675823221634848,14
Brazil,2020-03-21,1021,60,6.928537818164665,15
Brazil,2020-03-22,1546,61,7.343426229147367,16
Brazil,2020-03-23,1924,62,7.562161631225652,17
Brazil,2020-03-24,2247,63,7.717351272185329,18
Brazil,2020-03-25,2554,64,7.845416036592485,19
Brazil,2020-03-26,2985,65,8.001355025826703,20
Brazil,2020-03-27,3417,66,8.136518252115291,21
Brazil,2020-03-28,3904,67,8.269756947532983,22
Brazil,2020-03-29,4256,68,8.35608503102148,23
Brazil,2020-03-30,4579,69,8.429235912657095,24
Brazil,2020-03-31,5717,70,8.651199471263972,25
Brazil,2020-04-01,6836,71,8.829958044235482,26
Brazil,2020-04-02,8044,72,8.992681750892542,27
Brazil,2020-04-03,9056,73,9.111182800442965,28
Brazil,2020-04-04,10360,74,9.245707515813473,29
Brazil,2020-04-05,11130,75,9.31739944426959,30
Brazil,2020-04-06,12161,76,9.405989388981,31
Brazil,2020-04-07,14034,77,9.549238235812235,32
Brazil,2020-04-08,16170,78,9.690912952571152,33
Brazil,2020-04-09,18092,79,9.803225130597733,34
Brazil,2020-04-10,19638,80,9.885221743729236,35
Brazil,2020-04-11,20727,81,9.939192477156904,36
Brazil,2020-04-12,22192,82,10.007487142554613,37
Brazil,2020-04-13,23430,83,10.061772531501841,38
Brazil,2020-04-14,25262,84,10.13705656933392,39
Brazil,2020-04-15,28320,85,10.251323547807656,40
Brazil,2020-04-16,30425,86,10.323019917855728,41
Brazil,2020-04-17,33682,87,10.424718849016,42
Brazil,2020-04-18,36658,88,10.509386964531792,43
Brazil,2020-04-19,38654,89,10.562405541545413,44
Brazil,2020-04-20,40743,90,10.615039324772178,45
Brazil,2020-04-21,43079,91,10.670790918373239,46
Brazil,2020-04-22,45757,92,10.731100064464005,47
Brazil,2020-04-23,50036,93,10.820498025334633,48
Brazil,2020-04-24,54043,94,10.897535304967018,49
Brazil,2020-04-25,59324,95,10.990769224861854,50
Brazil,2020-04-26,63100,96,11.052476048529304,51
Brazil,2020-04-27,67446,97,11.119082556689852,52
Brazil,2020-04-28,73235,98,11.201428727752408,53
Brazil,2020-04-29,79685,99,11.285836641293734,54
Brazil,2020-04-30,87187,100,11.375810516214353,55
Brazil,2020-05-01,92202,101,11.431737101283387,56
Brazil,2020-05-02,97100,102,11.483496654279417,57
Brazil,2020-05-03,101826,103,11.53102075323932,58
Brazil,2020-05-04,108620,104,11.595610831588836,59
Brazil,2020-05-05,115455,105,11.656636122636527,60
Brazil,2020-05-06,126611,106,11.748874672753386,61
Brazil,2020-05-07,135773,107,11.8187396525423,62
Brazil,2020-05-08,146894,108,11.897466517216184,63
Brazil,2020-05-09,156061,109,11.958002235442097,64
Brazil,2020-05-10,162699,110,11.99965714690674,65
Brazil,2020-05-11,169594,111,12.041162624355655,66
Canada,2020-02-05,5,15,1.6094379124341003,1
Canada,2020-02-06,5,16,1.6094379124341003,2
Canada,2020-02-07,7,17,1.9459101490553132,3
Canada,2020-02-08,7,18,1.9459101490553132,4
Canada,2020-02-09,7,19,1.9459101490553132,5
Canada,2020-02-10,7,20,1.9459101490553132,6
Canada,2020-02-11,7,21,1.9459101490553132,7
Canada,2020-02-12,7,22,1.9459101490553132,8
Canada,2020-02-13,7,23,1.9459101490553132,9
Canada,2020-02-14,7,24,1.9459101490553132,10
Canada,2020-02-15,7,25,1.9459101490553132,11
Canada,2020-02-16,7,26,1.9459101490553132,12
Canada,2020-02-17,8,27,2.0794415416798357,13
Canada,2020-02-18,8,28,2.0794415416798357,14
Canada,2020-02-19,8,29,2.0794415416798357,15
Canada,2020-02-20,8,30,2.0794415416798357,16
Canada,2020-02-21,9,31,2.1972245773362196,17
Canada,2020-02-22,9,32,2.1972245773362196,18
Canada,2020-02-23,9,33,2.1972245773362196,19
Canada,2020-02-24,10,34,2.302585092994046,20
Canada,2020-02-25,11,35,2.3978952727983707,21
Canada,2020-02-26,11,36,2.3978952727983707,22
Canada,2020-02-27,13,37,2.5649493574615367,23
Canada,2020-02-28,14,38,2.6390573296152584,24
Canada,2020-02-29,20,39,2.995732273553991,25
Canada,2020-03-01,24,40,3.1780538303479458,26
Canada,2020-03-02,27,41,3.295836866004329,27
Canada,2020-03-03,30,42,3.4011973816621555,28
Canada,2020-03-04,33,43,3.4965075614664802,29
Canada,2020-03-05,37,44,3.6109179126442243,30
Canada,2020-03-06,49,45,3.8918202981106265,31
Canada,2020-03-07,54,46,3.9889840465642745,32
Canada,2020-03-08,64,47,4.1588830833596715,33
Canada,2020-03-09,77,48,4.343805421853684,34
Canada,2020-03-10,79,49,4.3694478524670215,35
Canada,2020-03-11,108,50,4.68213122712422,36
Canada,2020-03-12,117,51,4.762173934797756,37
Canada,2020-03-13,193,52,5.262690188904886,38
Canada,2020-03-14,198,53,5.288267030694535,39
Canada,2020-03-15,252,54,5.529429087511423,40
Canada,2020-03-16,415,55,6.028278520230698,41
Canada,2020-03-17,478,56,6.169610732491456,42
Canada,2020-03-18,657,57,6.48768401848461,43
Canada,2020-03-19,800,58,6.684611727667927,44
Canada,2020-03-20,943,59,6.849066282633458,45
Canada,2020-03-21,1277,60,7.152268856032539,46
Canada,2020-03-22,1469,61,7.292337176173877,47
Canada,2020-03-23,2088,62,7.643961949002529,48
Canada,2020-03-24,2790,63,7.933796874815411,49
Canada,2020-03-25,3251,64,8.086717920303906,50
Canada,2020-03-26,4042,65,8.304494897963567,51
Canada,2020-03-27,4682,66,8.451480648050856,52
Canada,2020-03-28,5576,67,8.62622695244036,53
Canada,2020-03-29,6280,68,8.745125259462244,54
Canada,2020-03-30,7398,69,8.908964972392399,55
Canada,2020-03-31,8527,70,9.050992878742049,56
Canada,2020-04-01,9560,71,9.165343006045447,57
Canada,2020-04-02,11284,72,9.331141072121888,58
Canada,2020-04-03,12437,73,9.42843117965374,59
Canada,2020-04-04,12978,74,9.471010895181113,60
Canada,2020-04-05,15756,75,9.664976524090797,61
Canada,2020-04-06,16563,76,9.714926570952155,62
Canada,2020-04-07,17872,77,9.790990521308983,63
Canada,2020-04-08,19141,78,9.859587910246109,64
Canada,2020-04-09,20654,79,9.935664284231349,65
Canada,2020-04-10,22059,80,10.001475960864331,66
Canada,2020-04-11,23316,81,10.056895099165441,67
Canada,2020-04-12,24299,82,10.098190476218488,68
Canada,2020-04-13,25680,83,10.153467757803897,69
Canada,2020-04-14,27035,84,10.204887601816106,70
Canada,2020-04-15,28209,85,10.247396354945186,71
Canada,2020-04-16,30809,86,10.335562134069491,72
Canada,2020-04-17,32814,87,10.398610532574828,73
Canada,2020-04-18,34356,88,10.444531954886115,74
Canada,2020-04-19,35633,89,10.481027453764323,75
Canada,2020-04-20,37658,90,10.536300694056374,76
Canada,2020-04-21,39402,91,10.581571855419028,77
Canada,2020-04-22,41663,92,10.637368723744101,78
Canada,2020-04-23,43299,93,10.675884819035673,79
Canada,2020-04-24,44919,94,10.712616146805829,80
Canada,2020-04-25,46371,95,10.744429542820429,81
Canada,2020-04-26,48033,96,10.779643553670164,82
Canada,2020-04-27,49616,97,10.81206864134023,83
Canada,2020-04-28,51150,98,10.842517771379773,84
